行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註,placemark_address
士林區,WVA00297,忠誠里,臺北市士林區德行東路46巷5弄9號,"25.10656,121.526968",1,"189 ",士林分局,,臺北市士林區德行東路46巷5弄9號
士林區,WVA00301,忠誠里,臺北市士林區德行東路46巷7弄1號,"25.106152,121.526428",1,"233 ",士林分局,,臺北市士林區德行東路46巷7弄1號
士林區,WVA00302,忠誠里,臺北市士林區德行東路46巷7弄9號,"25.106214,121.526934",1,"233 ",士林分局,,臺北市士林區德行東路46巷7弄9號
士林區,WVA00308,忠誠里,臺北市士林區德行東路90巷2號,"25.107164,121.527857",1,"133 ",士林分局,,臺北市士林區德行東路90巷2號
士林區,WVA01632,忠誠里,臺北市士林區忠誠路一段84號,"25.105205,121.527669",1,"3660 ",士林分局,,臺北市士林區忠誠路一段84號
士林區,WVA01636,忠誠里,臺北市士林區忠誠路一段100巷15弄8號,"25.106043,121.527711",1,"340 ",士林分局,,臺北市士林區忠誠路一段100巷15弄8號
士林區,WVA02748,忠誠里,臺北市士林區德行東路46巷1號,"25.106819,121.526274",1,"124 ",士林分局,,臺北市士林區德行東路46巷1號
士林區,WVA02925,忠誠里,臺北市士林區德行東路74巷20號,"25.106045,121.527271",1,"312 ",士林分局,,臺北市士林區德行東路74巷20號
士林區,WVA00262,忠誠里,臺北市士林區德行東路104巷12號,"25.107215,121.52851",1,"48 ",士林分局,,臺北市士林區德行東路104巷12號
士林區,WVA00263,忠誠里,臺北市士林區德行東路104巷16號,"25.107144,121.528529",1,"24 ",士林分局,,臺北市士林區德行東路104巷16號
士林區,WVA00264,忠誠里,臺北市士林區德行東路104巷31號,"25.106296,121.528844",1,"170 ",士林分局,,臺北市士林區德行東路104巷31號
士林區,WVA00298,忠誠里,臺北市士林區德行東路46巷6弄1號,"25.106377,121.526186",1,"1281 ",士林分局,,臺北市士林區德行東路46巷6弄1號
士林區,WVA00306,忠誠里,臺北市士林區德行東路90巷33弄1號,"25.106104,121.52822",1,"84 ",士林分局,,臺北市士林區德行東路90巷33弄1號
士林區,WVA00307,忠誠里,臺北市士林區德行東路90巷33弄9-11號,"25.106152,121.528604",1,"297 ",士林分局,,臺北市士林區德行東路90巷33弄9-11號
士林區,WVA00310,忠誠里,臺北市士林區德行東路90巷33弄8-12號,"25.106003,121.528548",1,"346 ",士林分局,,臺北市士林區德行東路90巷33弄8-12號
士林區,WVA00311,忠誠里,臺北市士林區德行東路90巷33弄9號,"25.106152,121.528604",1,"92 ",士林分局,,臺北市士林區德行東路90巷33弄9號
士林區,WVA01621,忠誠里,臺北市士林區忠誠路一段102號,"25.105371,121.528363",1,"1070 ",士林分局,,臺北市士林區忠誠路一段102號
士林區,WVA01625,忠誠里,臺北市士林區忠誠路一段126號,"25.105789,121.528775",1,"300 ",士林分局,,臺北市士林區忠誠路一段126號
士林區,WVA01635,忠誠里,臺北市士林區忠誠路一段100巷6號,"25.105564,121.52825",1,"116 ",士林分局,,臺北市士林區忠誠路一段100巷6號
士林區,WVA02751,忠誠里,臺北市士林區德行東路90巷27弄2號,"25.106297,121.528167",1,"264 ",士林分局,,臺北市士林區德行東路90巷27弄2號
士林區,WVA00294,忠誠里,臺北市士林區德行東路46巷5弄1號,"25.106487,121.526373",1,"212 ",士林分局,,臺北市士林區德行東路46巷5弄1號
士林區,WVA00299,忠誠里,臺北市士林區德行東路46巷6弄2號,"25.106484,121.526155",1,"565 ",士林分局,,臺北市士林區德行東路46巷6弄2號
士林區,WVA00300,忠誠里,臺北市士林區德行東路46巷6弄9號,"25.106306,121.525713",1,"1064 ",士林分局,,臺北市士林區德行東路46巷6弄9號
士林區,WVA00354,忠誠里,臺北市士林區忠誠路一段18號,"25.104376,121.525805",1,"132 ",士林分局,,臺北市士林區忠誠路一段18號
士林區,WVA00355,忠誠里,臺北市士林區忠誠路一段16巷21號,"25.105589,121.525734",1,"153 ",士林分局,,臺北市士林區忠誠路一段16巷21號
士林區,WVA00356,忠誠里,臺北市士林區忠誠路一段16巷14弄2號,"25.104794,121.526044",1,"80 ",士林分局,,臺北市士林區忠誠路一段16巷14弄2號
士林區,WVA00521,忠誠里,臺北市士林區中山北路六段126號,"25.105765,121.525004",1,"1030 ",士林分局,,臺北市士林區中山北路六段126號
士林區,WVA00523,忠誠里,臺北市士林區中山北路六段134號,"25.105982,121.525139",1,"106 ",士林分局,,臺北市士林區中山北路六段134號
士林區,WVA00524,忠誠里,臺北市士林區中山北路六段138號,"25.106062,121.525014",1,"244 ",士林分局,,臺北市士林區中山北路六段138號
士林區,WVA00525,忠誠里,臺北市士林區中山北路六段142號,"25.106186,121.52502",1,"146 ",士林分局,,臺北市士林區中山北路六段142號
士林區,WVA00526,忠誠里,臺北市士林區中山北路六段148號,"25.10633,121.525026",1,"240 ",士林分局,,臺北市士林區中山北路六段148號
士林區,WVA00567,忠誠里,臺北市士林區中山北路六段88號,"25.104987,121.524985",1,"7672 ",士林分局,,臺北市士林區中山北路六段88號
士林區,WVA00568,忠誠里,臺北市士林區中山北路六段132巷1號,"25.106003,121.52526",1,"438 ",士林分局,,臺北市士林區中山北路六段132巷1號
士林區,WVA01628,忠誠里,臺北市士林區忠誠路一段30號,"25.104403,121.526208",1,"789 ",士林分局,,臺北市士林區忠誠路一段30號
士林區,WVA01630,忠誠里,臺北市士林區忠誠路一段40號,"25.104498,121.526556",1,"337 ",士林分局,,臺北市士林區忠誠路一段40號
士林區,WVA01631,忠誠里,臺北市士林區忠誠路一段60號,"25.104804,121.527261",1,"1161 ",士林分局,,臺北市士林區忠誠路一段60號
士林區,WVA01641,忠誠里,臺北市士林區忠誠路一段16巷17號,"25.105408,121.525769",1、2,"318 ",士林分局,,臺北市士林區忠誠路一段16巷17號
士林區,WVA01642,忠誠里,臺北市士林區忠誠路一段16巷25號,"25.105789,121.525668",1,"452 ",士林分局,,臺北市士林區忠誠路一段16巷25號
士林區,WVA01643,忠誠里,臺北市士林區忠誠路一段16巷27號,"25.105806,121.525822",1,"434 ",士林分局,,臺北市士林區忠誠路一段16巷27號
士林區,WVA01644,忠誠里,臺北市士林區忠誠路一段16巷28號,"25.105613,121.525964",1,"257 ",士林分局,,臺北市士林區忠誠路一段16巷28號
士林區,WVA01645,忠誠里,臺北市士林區忠誠路一段16巷29號,"25.105827,121.525975",1,"490 ",士林分局,,臺北市士林區忠誠路一段16巷29號
士林區,WVA01646,忠誠里,臺北市士林區忠誠路一段16巷35號,"25.105868,121.526464",1,"340 ",士林分局,,臺北市士林區忠誠路一段16巷35號
士林區,WVA01647,忠誠里,臺北市士林區忠誠路一段16巷37號,"25.105903,121.526574",1,"353 ",士林分局,,臺北市士林區忠誠路一段16巷37號
士林區,WVA01648,忠誠里,臺北市士林區忠誠路一段16巷14弄10號,"25.1048,121.526413",1,"124 ",士林分局,,臺北市士林區忠誠路一段16巷14弄10號
士林區,WVA01649,忠誠里,臺北市士林區忠誠路一段16巷14弄12號,"25.104818,121.52652",1,"96 ",士林分局,,臺北市士林區忠誠路一段16巷14弄12號
士林區,WVA01650,忠誠里,臺北市士林區忠誠路一段16巷14弄40號,"25.105384,121.527287",1,"322 ",士林分局,,臺北市士林區忠誠路一段16巷14弄40號
士林區,WVA01651,忠誠里,臺北市士林區忠誠路一段16巷14弄6號,"25.104772,121.526229",1,"122 ",士林分局,,臺北市士林區忠誠路一段16巷14弄6號
士林區,WVA02688,忠誠里,臺北市士林區德行東路10號,"25.106615,121.525523",1,"418 ",士林分局,,臺北市士林區德行東路10號
士林區,WVA02709,忠誠里,臺北市士林區德行東路6號,"25.106531,121.525291",1,"165 ",士林分局,,臺北市士林區德行東路6號
士林區,WVA02848,忠誠里,臺北市士林區忠誠路一段16巷45、47號,"25.105747,121.526841",1,"202 ",士林分局,,臺北市士林區忠誠路一段16巷45、47號
士林區,WVA02859,忠誠里,臺北市士林區忠誠路一段16巷11號,"25.104924,121.525756",1,"436 ",士林分局,,臺北市士林區忠誠路一段16巷11號
士林區,WVA02878,忠誠里,臺北市士林區忠誠路一段16巷26號,"25.105481,121.52593",1,"382 ",士林分局,,臺北市士林區忠誠路一段16巷26號
士林區,WVA02884,忠誠里,臺北市士林區忠誠路一段48號,"25.104606,121.526771",1、2、3,"1190 ",士林分局,,臺北市士林區忠誠路一段48號
士林區,WVA02946,忠誠里,臺北市士林區忠誠路一段16巷19號,"25.105526,121.525737",1,"261 ",士林分局,,臺北市士林區忠誠路一段16巷19號
士林區,WVA02974,忠誠里,臺北市士林區忠誠路一段16巷24號,"25.105291,121.525944",1,"265 ",士林分局,,臺北市士林區忠誠路一段16巷24號
士林區,WVA03026,忠誠里,臺北市士林區忠誠路一段18號,"25.104376,121.525805",1,"1480 ",士林分局,,臺北市士林區忠誠路一段18號
士林區,WVA03029,忠誠里,臺北市士林區忠誠路一段12號,"25.104486,121.525532",1,"784 ",士林分局,,臺北市士林區忠誠路一段12號
士林區,WVA03042,忠誠里,臺北市士林區忠誠路一段16巷20號,"25.105149,121.525975",1,"754 ",士林分局,,臺北市士林區忠誠路一段16巷20號
士林區,WVA03060,忠誠里,臺北市士林區忠誠路一段16巷14弄36號,"25.105093,121.52735",1,"245 ",士林分局,,臺北市士林區忠誠路一段16巷14弄36號
士林區,WVA03111,忠誠里,臺北市士林區忠誠路一段16巷14弄11號,"25.105042,121.526838",1,"302 ",士林分局,,臺北市士林區忠誠路一段16巷14弄11號
士林區,WVA03131,忠誠里,臺北市士林區忠誠路一段16巷14弄9號,"25.105084,121.526685",1,"720 ",士林分局,,臺北市士林區忠誠路一段16巷14弄9號
士林區,WVA03135,忠誠里,臺北市士林區忠誠路一段16巷43號,"25.105979,121.527044",1,"421 ",士林分局,,臺北市士林區忠誠路一段16巷43號
士林區,WVA03154,忠誠里,臺北市士林區忠誠路一段16巷14弄1號,"25.104996,121.526292",1,"484 ",士林分局,,臺北市士林區忠誠路一段16巷14弄1號
士林區,WVA03190,忠誠里,臺北市士林區忠誠路一段16巷33號,"25.105889,121.52627",1,"480 ",士林分局,,臺北市士林區忠誠路一段16巷33號
士林區,WVA03220,忠誠里,臺北市士林區忠誠路一段56.58號,"25.10787,121.529625",1,"662 ",士林分局,,臺北市士林區忠誠路一段56.58號
士林區,WVA01686,承德里,臺北市士林區承德路四段120號,"25.083456,121.523275",1,"1869 ",士林分局,,臺北市士林區承德路四段120號
士林區,WVA01709,承德里,臺北市士林區承德路四段58巷28弄8號,"25.082328,121.521964",1,"185 ",士林分局,,臺北市士林區承德路四段58巷28弄8號
士林區,WVA01711,承德里,臺北市士林區承德路四段80巷2號,"25.082305,121.522921",1,"92 ",士林分局,,臺北市士林區承德路四段80巷2號
士林區,WVA01712,承德里,臺北市士林區承德路四段80巷20號,"25.083068,121.521851",1,"50 ",士林分局,,臺北市士林區承德路四段80巷20號
士林區,WVA01715,承德里,臺北市士林區承德路四段80巷53號,"25.082868,121.521705",1,"306 ",士林分局,,臺北市士林區承德路四段80巷53號
士林區,WVA02169,承德里,臺北市士林區承德路四段110號,"25.083113,121.523214",1,"408 ",士林分局,,臺北市士林區承德路四段110號
士林區,WVA02170,承德里,臺北市士林區承德路四段116號,"25.083286,121.523022",1,"530 ",士林分局,,臺北市士林區承德路四段116號
士林區,WVA02173,承德里,臺北市士林區後港街14號,"25.082754,121.522853",1,"281 ",士林分局,,臺北市士林區後港街14號
士林區,WVA02176,承德里,臺北市士林區後港街15號,"25.082754,121.522853",1,"336 ",士林分局,,臺北市士林區後港街15號
士林區,WVA02191,承德里,臺北市士林區承德路四段80巷12號,"25.082538,121.522412",1,"344 ",士林分局,,臺北市士林區承德路四段80巷12號
士林區,WVA02192,承德里,臺北市士林區承德路四段80巷25號,"25.082391,121.522403",1,"470 ",士林分局,,臺北市士林區承德路四段80巷25號
士林區,WVA02194,承德里,臺北市士林區承德路四段80巷6號,"25.082442,121.522583",1,"192 ",士林分局,,臺北市士林區承德路四段80巷6號
士林區,WVA02198,承德里,臺北市士林區後港街20巷1號,"25.082864,121.522653",1,"120 ",士林分局,,臺北市士林區後港街20巷1號
士林區,WVA02199,承德里,臺北市士林區後港街20巷24號,"25.082982,121.522133",1,"77 ",士林分局,,臺北市士林區後港街20巷24號
士林區,WVA02247,承德里,臺北市士林區後港街28巷1號,"25.083074,121.522705",1,"202 ",士林分局,,臺北市士林區後港街28巷1號
士林區,WVA02249,承德里,臺北市士林區後港街28巷9號,"25.082998,121.522401",1,"114 ",士林分局,,臺北市士林區後港街28巷9號
士林區,WVA02858,承德里,臺北市士林區基河路30號,"25.08368,121.524511",2,"1513 ",士林分局,,臺北市士林區基河路30號
士林區,WVA01710,承德里,臺北市士林區承德路四段58巷31弄2號,"25.081906,121.520773",1,"654 ",士林分局,,臺北市士林區承德路四段58巷31弄2號
士林區,WVA01730,承德里,臺北市士林區承德路四段35號,"25.08088,121.522724",1,"5296 ",士林分局,,臺北市士林區承德路四段35號
士林區,WVA01731,承德里,臺北市士林區承德路四段35號,"25.08088,121.522724",2,"5286 ",士林分局,,臺北市士林區承德路四段35號
士林區,WVA01733,承德里,臺北市士林區承德路四段58巷5號,"25.081529,121.522341",1,"4854 ",士林分局,,臺北市士林區承德路四段58巷5號
士林區,WVA02174,承德里,臺北市士林區承德路四段60號,"25.081648,121.522664",1,"654 ",士林分局,,臺北市士林區承德路四段60號
士林區,WVA02189,承德里,臺北市士林區承德路四段58巷10弄4號,"25.081947,121.522265",1,"166 ",士林分局,,臺北市士林區承德路四段58巷10弄4號
士林區,WVA02190,承德里,臺北市士林區承德路四段58巷10弄8號,"25.082077,121.522349",1,"154 ",士林分局,,臺北市士林區承德路四段58巷10弄8號
士林區,WVA03187,承德里,臺北市士林區承德路四段58巷59號,"25.082298,121.520929",1,"148 ",士林分局,,臺北市士林區承德路四段58巷59號
士林區,WVA02177,承德里,臺北市士林區後港街30-36號,"25.083383,121.5228",1,"1250 ",士林分局,,臺北市士林區後港街30-36號
士林區,WVA02905,承德里,臺北市士林區承德路四段67號,"25.081704,121.523219",2,"2436 ",士林分局,,臺北市士林區承德路四段67號
士林區,WVA02958,承德里,臺北市士林區承德路四段85號,"25.083141,121.523746",3,"2589 ",士林分局,,臺北市士林區承德路四段85號
士林區,WVA02999,承德里,臺北市士林區基河路16-2號,"25.082343,121.524145",2,"1866 ",士林分局,,臺北市士林區基河路16-2號
士林區,WVA03063,承德里,臺北市士林區承德路四段79號,"25.082263,121.523439",1,"1149 ",士林分局,,臺北市士林區承德路四段79號
士林區,WVA03073,承德里,臺北市士林區承德路四段81號,"25.0825,121.523537",3,"1934 ",士林分局,,臺北市士林區承德路四段81號
士林區,WVA03109,承德里,臺北市士林區基河路20號,"25.083186,121.524258",1,"1389 ",士林分局,,臺北市士林區基河路20號
士林區,WVA03114,承德里,臺北市士林區承德路四段97號,"25.083838,121.523822",3,"1454 ",士林分局,,臺北市士林區承德路四段97號
士林區,WVA01713,承德里,臺北市士林區承德路四段80巷46號,"25.083342,121.522336",1,"256 ",士林分局,,臺北市士林區承德路四段80巷46號
士林區,WVA01714,承德里,臺北市士林區承德路四段80巷50號,"25.083136,121.521642",1,"110 ",士林分局,,臺北市士林區承德路四段80巷50號
士林區,WVA01716,承德里,臺北市士林區承德路四段54號,"25.081444,121.52256",1,"96 ",士林分局,,臺北市士林區承德路四段54號
士林區,WVA01717,承德里,臺北市士林區承德路四段80巷55號,"25.082965,121.521595",1,"1037 ",士林分局,,臺北市士林區承德路四段80巷55號
士林區,WVA01718,承德里,臺北市士林區承德路四段80巷55-3號,"25.082868,121.521478",1,"60 ",士林分局,,臺北市士林區承德路四段80巷55-3號
士林區,WVA02193,承德里,臺北市士林區承德路四段80巷30號,"25.083155,121.521992",1,"456 ",士林分局,,臺北市士林區承德路四段80巷30號
士林區,WVA02195,承德里,臺北市士林區承德路四段80巷61號,"25.08331,121.522017",1,"352 ",士林分局,,臺北市士林區承德路四段80巷61號
士林區,WVA02200,承德里,臺北市士林區後港街38巷11號,"25.086779,121.520315",1,"904 ",士林分局,,臺北市士林區後港街38巷11號
士林區,WVA02248,承德里,臺北市士林區後港街28巷6號,"25.083269,121.522548",1,"1090 ",士林分局,,臺北市士林區後港街28巷6號
士林區,WVA03286,承德里,臺北市士林區基河路16之6號,"25.082619,121.524184",1,"1219 ",士林分局,,臺北市士林區基河路16之6號
士林區,WVA03303,承德里,臺北市士林區基河路16之8號,"25.082785,121.524223",1,"681 ",士林分局,,臺北市士林區基河路16之8號
士林區,WVA03333,承德里,臺北市士林區承德路四段88號,"25.082652020507986,121.52297663992817",1,"837 ",士林分局,,臺北市士林區承德路四段88號
士林區,WVA02342,承德里,臺北市士林區基河路12號,"25.081399,121.523844",1,"676 ",士林分局,,臺北市士林區基河路12號
士林區,WVA02343,承德里,臺北市士林區基河路12號,"25.081399,121.523844",2,"676 ",士林分局,,臺北市士林區基河路12號
士林區,WVA02815,承德里,臺北市士林區基河路26.28.號,"25.095047,121.517993",2,"974 ",士林分局,,臺北市士林區基河路26.28.號
士林區,WVA02820,承德里,臺北市士林區基河路14號,"25.081741,121.523948",1、2,"2910 ",士林分局,,臺北市士林區基河路14號
士林區,WVA01687,明勝里,臺北市士林區承德路四段5號,"25.079179,121.521829",1,"276 ",士林分局,,臺北市士林區承德路四段5號
士林區,WVA01719,明勝里,臺北市士林區承德路四段9巷18號,"25.079146,121.522165",1,"145 ",士林分局,,臺北市士林區承德路四段9巷18號
士林區,WVA01720,明勝里,臺北市士林區承德路四段9巷8號,"25.079215,121.522003",1,"57 ",士林分局,,臺北市士林區承德路四段9巷8號
士林區,WVA01721,明勝里,臺北市士林區承德路四段33巷10號,"25.080549,121.523148",1,"212 ",士林分局,,臺北市士林區承德路四段33巷10號
士林區,WVA01732,明勝里,臺北市士林區承德路四段3巷27號,"25.078724,121.522333",1,"329 ",士林分局,,臺北市士林區承德路四段3巷27號
士林區,WVA02423,明勝里,臺北市士林區通河街11號,"25.080075,121.523465",1,"344 ",士林分局,,臺北市士林區通河街11號
士林區,WVA02432,明勝里,臺北市士林區通河街29號,"25.080098,121.523083",1,"42 ",士林分局,,臺北市士林區通河街29號
士林區,WVA02434,明勝里,臺北市士林區通河街47號,"25.080188,121.522651",1,"325 ",士林分局,,臺北市士林區通河街47號
士林區,WVA02435,明勝里,臺北市士林區通河街7號,"25.08001,121.52356",1,"77 ",士林分局,,臺北市士林區通河街7號
士林區,WVA02439,明勝里,臺北市士林區通河街1巷6號,"25.080259,121.523729",1,"68 ",士林分局,,臺北市士林區通河街1巷6號
士林區,WVA02450,明勝里,臺北市士林區承德路四段3巷10號,"25.078768,121.521887",1,"53 ",士林分局,,臺北市士林區承德路四段3巷10號
士林區,WVA02451,明勝里,臺北市士林區承德路四段3巷28號,"25.078551,121.522374",1,"655 ",士林分局,,臺北市士林區承德路四段3巷28號
士林區,WVA02452,明勝里,臺北市士林區承德路四段3巷34號,"25.078468,121.522533",1,"348 ",士林分局,,臺北市士林區承德路四段3巷34號
士林區,WVA02464,明勝里,臺北市士林區通河街2巷28號,"25.078534,121.522892",1,"157 ",士林分局,,臺北市士林區通河街2巷28號
士林區,WVA02469,明勝里,臺北市士林區承德路四段33巷16號,"25.080468,121.523354",1,"104 ",士林分局,,臺北市士林區承德路四段33巷16號
士林區,WVA02470,明勝里,臺北市士林區承德路四段33巷20號,"25.080452,121.523482",1,"61 ",士林分局,,臺北市士林區承德路四段33巷20號
士林區,WVA03203,明勝里,臺北市士林區通河街17號,"25.080079,121.523349",1,"705 ",士林分局,,臺北市士林區通河街17號
士林區,WVA02433,明勝里,臺北市士林區通河街40號,"25.080404,121.521552",1,"400 ",士林分局,,臺北市士林區通河街40號
士林區,WVA02436,明勝里,臺北市士林區通河街70號,"25.080777,121.520706",1,"296 ",士林分局,,臺北市士林區通河街70號
士林區,WVA02438,明勝里,臺北市士林區通河街90號,"25.081085,121.520013",1,"656 ",士林分局,,臺北市士林區通河街90號
士林區,WVA02444,明勝里,臺北市士林區承德路四段12巷10號,"25.080007,121.521384",1,"206 ",士林分局,,臺北市士林區承德路四段12巷10號
士林區,WVA02445,明勝里,臺北市士林區承德路四段12巷2號,"25.079861,121.521691",1,"57 ",士林分局,,臺北市士林區承德路四段12巷2號
士林區,WVA02447,明勝里,臺北市士林區承德路四段12巷26號,"25.080293,121.520726",1,"816 ",士林分局,,臺北市士林區承德路四段12巷26號
士林區,WVA02448,明勝里,臺北市士林區承德路四段12巷31號,"25.080544,121.520559",1,"296 ",士林分局,,臺北市士林區承德路四段12巷31號
士林區,WVA02449,明勝里,臺北市士林區承德路四段12巷6號,"25.079924,121.521559",1,"69 ",士林分局,,臺北市士林區承德路四段12巷6號
士林區,WVA02465,明勝里,臺北市士林區通河街2巷38號,"25.07812,121.522681",1,"377 ",士林分局,,臺北市士林區通河街2巷38號
士林區,WVA03130,明勝里,臺北市士林區承德路四段12巷8號,"25.079937,121.521463",1,"156 ",士林分局,,臺北市士林區承德路四段12巷8號
士林區,WVA02453,明勝里,臺北市士林區承德路四段10巷1號,"25.079623,121.521546",1,"221 ",士林分局,,臺北市士林區承德路四段10巷1號
士林區,WVA02454,明勝里,臺北市士林區承德路四段10巷11號,"25.079792,121.521118",1,"182 ",士林分局,,臺北市士林區承德路四段10巷11號
士林區,WVA02455,明勝里,臺北市士林區承德路四段10巷8號,"25.079537,121.521305",1,"149 ",士林分局,,臺北市士林區承德路四段10巷8號
士林區,WVA02456,明勝里,臺北市士林區承德路四段10巷9號,"25.079742,121.521229",1,"62 ",士林分局,,臺北市士林區承德路四段10巷9號
士林區,WVA02796,明勝里,臺北市士林區承德路四段10巷32號,"25.079841,121.520553",1,"32 ",士林分局,,臺北市士林區承德路四段10巷32號
士林區,WVA02797,明勝里,臺北市士林區承德路四段10巷62號,"25.080287,121.519551",1,"408 ",士林分局,,臺北市士林區承德路四段10巷62號
士林區,WVA02799,明勝里,臺北市士林區承德路四段10巷16號,"25.079635,121.521083",1,"242 ",士林分局,,臺北市士林區承德路四段10巷16號
士林區,WVA02800,明勝里,臺北市士林區承德路四段10巷21號,"25.079969,121.520762",1,"236 ",士林分局,,臺北市士林區承德路四段10巷21號
士林區,WVA02801,明勝里,臺北市士林區承德路四段10巷10號,"25.079557,121.52121",1,"336 ",士林分局,,臺北市士林區承德路四段10巷10號
士林區,WVA02802,明勝里,臺北市士林區承德路四段10巷8號,"25.079537,121.521305",1,"81 ",士林分局,,臺北市士林區承德路四段10巷8號
士林區,WVA02457,明勝里,臺北市士林區承德路四段6巷10號,"25.079149,121.521029",1,"176 ",士林分局,,臺北市士林區承德路四段6巷10號
士林區,WVA02458,明勝里,臺北市士林區承德路四段6巷13號,"25.079335,121.520988",1,"213 ",士林分局,,臺北市士林區承德路四段6巷13號
士林區,WVA02459,明勝里,臺北市士林區承德路四段6巷14號,"25.079266,121.520822",1,"254 ",士林分局,,臺北市士林區承德路四段6巷14號
士林區,WVA02460,明勝里,臺北市士林區承德路四段6巷23號,"25.079474,121.520698",1,"26 ",士林分局,,臺北市士林區承德路四段6巷23號
士林區,WVA02461,明勝里,臺北市士林區承德路四段6巷39號,"25.079695,121.52018",1,"133 ",士林分局,,臺北市士林區承德路四段6巷39號
士林區,WVA02462,明勝里,臺北市士林區承德路四段6巷1號,"25.079183,121.521326",1,"57 ",士林分局,,臺北市士林區承德路四段6巷1號
士林區,WVA02463,明勝里,臺北市士林區承德路四段6巷9號,"25.079286,121.521086",1,"65 ",士林分局,,臺北市士林區承德路四段6巷9號
士林區,WVA02466,明勝里,臺北市士林區承德路四段1巷29號,"25.077964,121.522495",1,"108 ",士林分局,,臺北市士林區承德路四段1巷29號
士林區,WVA02468,明勝里,臺北市士林區通河街2巷48號,"25.078044,121.52264",1,"534 ",士林分局,,臺北市士林區通河街2巷48號
士林區,WVA02471,明勝里,臺北市士林區承德路四段6巷85號,"25.080316,121.518809",1,"166 ",士林分局,,臺北市士林區承德路四段6巷85號
士林區,WVA02795,明勝里,臺北市士林區承德路四段6巷11號,"25.079318,121.521026",1,"238 ",士林分局,,臺北市士林區承德路四段6巷11號
士林區,WVA03255,明勝里,臺北市士林區承德路四段1巷25號,"25.078187,121.5223",1,"696 ",士林分局,,臺北市士林區承德路四段1巷25號
士林區,WVA02427,明勝里,臺北市士林區通河街16號,"25.079957,121.522949",1,"221 ",士林分局,,臺北市士林區通河街16號
士林區,WVA02428,明勝里,臺北市士林區通河街16號,"25.079957,121.522949",1,"826 ",士林分局,,臺北市士林區通河街16號
士林區,WVA02429,明勝里,臺北市士林區通河街16號,"25.079957,121.522949",1,"809 ",士林分局,,臺北市士林區通河街16號
士林區,WVA02879,明勝里,臺北市士林區承德路四段33巷24號,"25.080444,121.523667",1,"237 ",士林分局,,臺北市士林區承德路四段33巷24號
士林區,WVA02908,明勝里,臺北市士林區承德路四段29號,"25.080507,121.522538",2,"1250 ",士林分局,,臺北市士林區承德路四段29號
士林區,WVA00034,東山里,臺北市士林區士東路353巷9號,"25.114046,121.540646",1,"205 ",士林分局,,臺北市士林區士東路353巷9號
士林區,WVA02047,東山里,臺北市士林區德行東路331巷50弄1號,"25.112344,121.538307",1,"2894 ",士林分局,,臺北市士林區德行東路331巷50弄1號
士林區,WVA02740,東山里,臺北市士林區德行東路331巷50弄17號,"25.112276,121.53869",1,"3956 ",士林分局,,臺北市士林區德行東路331巷50弄17號
士林區,WVA02741,東山里,臺北市士林區東山路130巷9號,"25.11232,121.538978",1,"310 ",士林分局,,臺北市士林區東山路130巷9號
士林區,WVA02964,東山里,臺北市士林區東山路136.138號,"25.112138,121.539509",2,"1014 ",士林分局,,臺北市士林區東山路136.138號
士林區,WVA02041,東山里,臺北市士林區德行東路363號,"25.110595,121.538818",1,"480 ",士林分局,,臺北市士林區德行東路363號
士林區,WVA02043,東山里,臺北市士林區德行東路351號,"25.110498,121.538229",1,"36 ",士林分局,,臺北市士林區德行東路351號
士林區,WVA02046,東山里,臺北市士林區德行東路331巷38號,"25.111878,121.53832",1,"1052 ",士林分局,,臺北市士林區德行東路331巷38號
士林區,WVA02048,東山里,臺北市士林區德行東路331巷51弄1號,"25.112309,121.538068",1,"2661 ",士林分局,,臺北市士林區德行東路331巷51弄1號
士林區,WVA02053,東山里,臺北市士林區德行東路353巷1號,"25.110658,121.538319",1,"132 ",士林分局,,臺北市士林區德行東路353巷1號
士林區,WVA02737,東山里,臺北市士林區德行東路331巷35號,"25.11175,121.537859",1,"3505 ",士林分局,,臺北市士林區德行東路331巷35號
士林區,WVA02738,東山里,臺北市士林區德行東路331巷36弄1號,"25.111833,121.53857",1,"496 ",士林分局,,臺北市士林區德行東路331巷36弄1號
士林區,WVA02739,東山里,臺北市士林區德行東路331巷36弄2號,"25.111689,121.538422",1,"193 ",士林分局,,臺北市士林區德行東路331巷36弄2號
士林區,WVA02963,東山里,臺北市士林區德行東路365巷11弄6號,"25.110969,121.538517",2,"1548 ",士林分局,,臺北市士林區德行東路365巷11弄6號
士林區,WVA02965,東山里,臺北市士林區德行東路365巷11弄5號,"25.111277,121.538507",2,"1846 ",士林分局,,臺北市士林區德行東路365巷11弄5號
士林區,WVA02971,東山里,臺北市士林區德行東路331巷28號,"25.111598,121.538079",2,"2360 ",士林分局,,臺北市士林區德行東路331巷28號
士林區,WVA02972,東山里,臺北市士林區德行東路331巷6號,"25.110627,121.537712",2,"1974 ",士林分局,,臺北市士林區德行東路331巷6號
士林區,WVA03025,東山里,臺北市士林區德行東路365巷11弄16號,"25.110928,121.537741",1,"233 ",士林分局,,臺北市士林區德行東路365巷11弄16號
士林區,WVA03032,東山里,臺北市士林區德行東路331巷16-18號,"25.111224,121.537672",1,"2246 ",士林分局,,臺北市士林區德行東路331巷16-18號
