類別,建築物名稱,電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,備註,placemark_address
大樓,"北斗家商 ",JOA00132,大道里,彰化縣北斗鎮大道里文苑路17號,23.87755111,120.5184276,1.0,"154 ",,彰化縣北斗鎮大道里文苑路17號
大樓,"北斗國中  ",JOA00159,大道里,彰化縣北斗鎮大道里文苑路1段136號,23.8789024,120.5174548,1.0,"264 ",,彰化縣北斗鎮大道里文苑路1段136號
大樓,國泰人壽(吳東進),JOA00145,大道里,彰化縣北斗鎮大道里中山路2段309號,23.87874538,120.5205744,1.0,"456 ",,彰化縣北斗鎮大道里中山路2段309號
大樓,北斗消防隊,JOA00119,西德里,彰化縣北斗鎮公所路12號,23.86951453,120.5186598,1.0,"58 ",,彰化縣北斗鎮公所路12號
大樓,北斗鎮公所,JOA00009,西德里,彰化縣北斗鎮西德里公所街2號,23.89204703,120.5260582,1.0,222,
大樓,北斗菸酒公賣局,JOA00055,西安里,彰化縣北斗鎮西安里斗苑路2段243號,23.87661395,120.5122327,1.0,"57 ",,彰化縣北斗鎮西安里斗苑路2段243號
大樓,"卓醫院 ",JOA00003,西安里,彰化縣北斗鎮西安里中山路1段311號,23.87230784,120.5155044,1.0,"8 ",,彰化縣北斗鎮西安里中山路1段311號
大樓,"卓木鐸(卓綜合醫院) ",JOA00164,西安里,彰化縣北斗鎮西安里中山路1段311號-1,23.87235689,120.5155688,1.0,"372 ",,彰化縣北斗鎮西安里中山路1段311號-1
大樓,北斗鎮市場,JOA00036,七星里,彰化縣北斗鎮七星里斗苑路1段73號,23.87251451,120.5266061,1.0,"666 ",,彰化縣北斗鎮七星里斗苑路1段73號
大樓,易國顯,JOA00075,七星里,彰化縣北斗鎮七星里民權路92號,23.87188613,120.5266761,1.0,"101 ",,彰化縣北斗鎮七星里民權路92號
大樓,"陳汝堅 （弘揚綠材有限公司）",JOA00107,七星里,彰化縣北斗鎮七星里神農路1-8號,23.85832231,120.5274731,1.0,"114 ",,彰化縣北斗鎮七星里神農路1-8號
大樓,林應興(松順園邸公寓大廈),JOA00167,新政里,彰化縣北斗鎮新政里地政路470號,23.87467894,120.5233484,1.0,"427 ",,彰化縣北斗鎮新政里地政路470號
大樓," 世業行 ",JOA00115,新政里,彰化縣北斗鎮新政里中華路190號,23.87332033,120.5242093,1.0,"93 ",,彰化縣北斗鎮新政里中華路190號
大樓,"承成塑膠廠股份有限公司 ",JOA00130,文昌里,彰化縣北斗鎮文昌里後溪巷8號,23.87892794,120.534543,1.0,"40 ",,彰化縣北斗鎮文昌里後溪巷8號
大樓,"張豐國(皇廣企業股份有限公司) ",JOA00080,新生里,彰化縣北斗鎮新生里興農路1段293號,23.84789325,120.5515266,1.0,"232 ",,彰化縣北斗鎮新生里興農路1段293號
大樓,第一國宅,JOA00166,東光里,彰化縣北斗鎮東光里斗中路765號,23.87091306,120.5364793,1.0,"66 ",,彰化縣北斗鎮東光里斗中路765號
大樓,龍口粉絲食品有限公司,JOA00018,東光里,彰化縣北斗鎮東光里斗中路837號,23.87116291,120.530485,1.0,"66 ",,彰化縣北斗鎮東光里斗中路837號
大樓,壯格,JOA00028,中和里,彰化縣北斗鎮中和里斗中路320號,23.87108318,120.5442882,1.0,"51 ",,彰化縣北斗鎮中和里斗中路320號
大樓," 饒舜文(伊秀妮化妝品)",JOA00101,中和里,彰化縣北斗鎮中和里斗中路412巷26號,23.87095651,120.5364206,1.0,"18 ",,彰化縣北斗鎮中和里斗中路412巷26號
大樓,田尾鄉公所,JOA00180,饒平村,彰化縣田尾鄉饒平村公所路201號,23.89253497,120.5260138,1.0,"510 ",,彰化縣田尾鄉饒平村公所路201號
大樓,田尾國中,JOA00072,饒平村,彰化縣田尾鄉饒平村中學路1段18號,23.89140828,120.5335422,1.0,"631 ",,彰化縣田尾鄉饒平村中學路1段18號
大樓,田尾鄉農會,JOA000173,饒平村,彰化縣田尾鄉饒平村公所路139號,23.89147924,120.524683,1.0,"1,038 ",,彰化縣田尾鄉饒平村公所路139號
大樓,華興化學製藥廠,JOA00092,饒平村,彰化縣田尾鄉饒平村四維巷128號,23.884727,120.5248673,1.0,"640 ",,彰化縣田尾鄉饒平村四維巷128號
大樓,緯茂塑膠企業,JOA00093,饒平村,彰化縣田尾鄉饒平村四維巷127號,23.88430152,120.5248397,1.0,"1,554 ",,彰化縣田尾鄉饒平村四維巷127號
大樓,85度C田尾中山店,JOA00105,饒平村,彰化縣田尾鄉饒平村中山路1段191號,23.8876525,120.5246018,1.0,"93 ",,彰化縣田尾鄉饒平村中山路1段191號
大樓,信泉產業,JOA00163,饒平村,彰化縣田尾鄉饒平村中山路1段163號,23.88679972,120.5242231,1.0,"461 ",,彰化縣田尾鄉饒平村中山路1段163號
大樓,信泉產業,JOA00126,饒平村,彰化縣田尾鄉饒平村中山路1段167號,23.88675067,120.5242551,1.0,"346 ",,彰化縣田尾鄉饒平村中山路1段167號
大樓,田尾遊客中心,JOA00051,田尾村,彰化縣田尾鄉田尾村民族路156號,23.87064661,120.5250502,1.0,"140 ",,彰化縣田尾鄉田尾村民族路156號
大樓,"殘障福利中心  ",JOA00178,北曾村,彰化縣田尾鄉北曾村福德路343號,23.89375461,120.5360412,1.0,"946 ",,彰化縣田尾鄉北曾村福德路343號
大樓,陳忠釧,JOA00089,和豊村,彰化縣埤頭鄉和豊村斗苑東路228號,23.88731342,120.4906029,1.0,"55 ",,彰化縣埤頭鄉和豊村斗苑東路228號
大樓,聯彰橡膠,JOA00070,興農村,彰化縣埤頭鄉興農村彰水路472巷15號,23.91766064,120.4728695,1.0,"58 ",,彰化縣埤頭鄉興農村彰水路472巷15號
大樓,許文彰,JOA00106,興農村,彰化縣埤頭鄉興農村彰水路四段576號,23.91937549,120.4739199,1.0,"101 ",,彰化縣埤頭鄉興農村彰水路四段576號
大樓,林俊雄,JOA00083,興農村,彰化縣埤頭鄉興農村彰水路四段552號,23.91887753,120.4733257,1.0,"135 ",,彰化縣埤頭鄉興農村彰水路四段552號
大樓,陳忠釧,JOA00034,興農村,彰化縣埤頭鄉興農村彰水路4段110號,23.90834052,120.4676392,1.0,"135 ",,彰化縣埤頭鄉興農村彰水路4段110號
大樓,合興教會,JOA00172,崙子村,彰化縣埤頭鄉崙子村庄子路65號,23.89650017,120.4617143,1.0,"226 ",,彰化縣埤頭鄉崙子村庄子路65號
大樓,燈通盛工業股份有限公司,JOA00016,崙腳村,彰化縣埤頭鄉崙腳村興工路18號,23.87923921,120.4595486,1.0,"122 ",,彰化縣埤頭鄉崙腳村興工路18號
大樓,許振華裕隆公司,JOA00021,崙腳村,彰化縣埤頭鄉崙腳村興工路10號,23.87818252,120.4622453,1.0,"190 ",,彰化縣埤頭鄉崙腳村興工路10號
大樓,謝有嘉,JOA00007,崙腳村,彰化縣埤頭鄉崙腳村興工路11號,23.87910948,120.4609372,1.0,"104 ",,彰化縣埤頭鄉崙腳村興工路11號
大樓,益張實業,JOA00026,崙腳村,彰化縣埤頭鄉崙腳村興工路4號,23.87897714,120.4601987,1.0,"222 ",,彰化縣埤頭鄉崙腳村興工路4號
大樓,承韋家具,JOA00024,崙腳村,彰化縣埤頭鄉崙腳村興工路17號,23.87890248,120.4611883,1.0,"624 ",,彰化縣埤頭鄉崙腳村興工路17號
大樓,吳政通,JOA00176,崙腳村,彰化縣埤頭鄉崙腳村興工路17號,23.8789221,120.4611454,1.0,"81 ",,彰化縣埤頭鄉崙腳村興工路17號
大樓,"張文勝 ",JOA00006,崙腳村,彰化縣埤頭鄉崙腳村興工路19號,23.87839971,120.4620664,1.0,"90 ",,彰化縣埤頭鄉崙腳村興工路19號
大樓,聯米企業（花東糧食）,JOA00014,崙腳村,彰化縣埤頭鄉崙腳村興工路61號,23.8789187,120.4608767,1.0,"100 ",,彰化縣埤頭鄉崙腳村興工路61號
大樓,永銳堅電通,JOA00019,崙腳村,彰化縣埤頭鄉崙腳村興工路23號,23.87811995,120.4626193,1.0,"55 ",,彰化縣埤頭鄉崙腳村興工路23號
大樓,利元飼料加工廠,JOA00012,崙腳村,彰化縣埤頭鄉崙腳村興工路27號,23.87929211,120.4601505,1.0,"200 ",,彰化縣埤頭鄉崙腳村興工路27號
大樓,寶大塑膠,JOA00008,崙腳村,彰化縣埤頭鄉崙腳村興工路07號,23.87952453,120.4605533,1.0,"26 ",,彰化縣埤頭鄉崙腳村興工路07號
大樓,黃秀英,JOA00170,崙腳村,彰化縣埤頭鄉崙腳村興工路59號,23.87880255,120.4608577,1.0,"33 ",,彰化縣埤頭鄉崙腳村興工路59號
大樓,瑋品,JOA00151,崙腳村,彰化縣埤頭鄉崙腳村興工路65號,23.87888894,120.4610486,1.0,"96 ",,彰化縣埤頭鄉崙腳村興工路65號
大樓,歐典生物科技,JOA00017,崙腳村,彰化縣埤頭鄉崙腳村興工路20號,23.87664717,120.4645867,1.0,"35 ",,彰化縣埤頭鄉崙腳村興工路20號
大樓,林黃春蘭,JOA00067,豊崙村,彰化縣埤頭鄉豊崙村彰水路4段76號,23.90513808,120.4661258,1.0,"66 ",,彰化縣埤頭鄉豊崙村彰水路4段76號
大樓,鐵甲,JOA00095,豊崙村,彰化縣埤頭鄉豊崙村彰水路4段607號,23.91959818,120.4731146,1.0,"81 ",,彰化縣埤頭鄉豊崙村彰水路4段607號
大樓,"全有織造  ",JOA00103,豊崙村,彰化縣埤頭鄉豊崙村彰水路4段557號,23.91899746,120.4726538,1.0,"44 ",,彰化縣埤頭鄉豊崙村彰水路4段557號
大樓,耐特,JOA00040,豊崙村,彰化縣埤頭鄉豊崙村彰水路4段486巷6號,23.9182186,120.4728704,1.0,"120 ",,彰化縣埤頭鄉豊崙村彰水路4段486巷6號
大樓,永山實業,JOA00147,豊崙村,彰化縣埤頭鄉豊崙村彰水路4段82巷69號,23.90648008,120.4664299,1.0,"144 ",,彰化縣埤頭鄉豊崙村彰水路4段82巷69號
大樓,承韋家具,JOA00054,豊崙村,彰化縣埤頭鄉豊崙村斗苑東路180巷9號,23.88726437,120.4906029,1.0,"52 ",,彰化縣埤頭鄉豊崙村斗苑東路180巷9號
大樓,謝國志,JOA00060,豊崙村,彰化縣埤頭鄉豊崙村彰水路4段581號,23.91918593,120.4720652,1.0,"54 ",,彰化縣埤頭鄉豊崙村彰水路4段581號
大樓,顏康雄,JOA00096,豊崙村,彰化縣埤頭鄉豊崙村彰水路4段470號,23.91762721,120.4725516,1.0,"194 ",,彰化縣埤頭鄉豊崙村彰水路4段470號
大樓,歐都納,JOA00082,大湖村,彰化縣埤頭鄉大湖村彰水路二段400號,23.86707591,120.4586902,1.0,"131 ",,彰化縣埤頭鄉大湖村彰水路二段400號
大樓,興中台家畜電宰廠,JOA00142,大湖村,彰化縣埤頭鄉大湖村中央路89之10號,23.87152555,120.4439904,1.0,"58 ",,彰化縣埤頭鄉大湖村中央路89之10號
大樓,溪州國中,JOA00114,溪州村,彰化縣溪州鄉溪州村中央路3段300號,23.8505659,120.4948587,1.0,"136 ",,彰化縣溪州鄉溪州村中央路3段300號
大樓,正新輪胎,JOA00104,溪厝村,彰化縣溪州鄉溪厝村中山路2段602號,23.8490842,120.4833596,1.0,"2,176 ",,彰化縣溪州鄉溪厝村中山路2段602號
大樓,正新輪胎,JOA00111,溪厝村,彰化縣溪州鄉溪厝村中山路2段602號-1,23.84905477,120.483381,1.0,"200 ",,彰化縣溪州鄉溪厝村中山路2段602號-1
大樓,"松漢股份有限公司 ",JOA00069,尾厝村,彰化縣溪州鄉尾厝村文化路22號,23.87139235,120.4936598,1.0,"294 ",,彰化縣溪州鄉尾厝村文化路22號
大樓,上槐公司,JOA00047,尾厝村,彰化縣溪州鄉尾厝村中山路4段441巷30號,23.86622546,120.5104648,1.0,"173 ",,彰化縣溪州鄉尾厝村中山路4段441巷30號
大樓,"溪州圖書館 ",JOA00073,尾厝村,彰化縣溪州鄉尾厝村溪下路4段556號,23.85151649,120.4991741,1.0,"262 ",,彰化縣溪州鄉尾厝村溪下路4段556號
大樓,"蘇耀文 ",JOA00059,尾厝村,彰化縣溪州鄉尾厝村中山路3段462號,23.85241263,120.4976394,1.0,"101 ",,彰化縣溪州鄉尾厝村中山路3段462號
大樓,崇德股份有限公司,JOA00162,水尾村,彰化縣溪州鄉水尾村中山路1段20號,23.83035492,120.4665632,1.0,"1,132 ",,彰化縣溪州鄉水尾村中山路1段20號
大樓,開發局,JOA00084,水尾村,彰化縣溪州鄉水尾村中山路1段24號,23.83025678,120.4665632,1.0,"240 ",,彰化縣溪州鄉水尾村中山路1段24號
大樓,興樺有限公司,JOA00077,西德里,彰化縣北斗鎮西德里中山路一段236號,23.87068611,120.5150683,1.0,51,,彰化縣北斗鎮西德里中山路一段236號
